question_id,question_order,max_score,exam_answer_id,subject_id,human_score,deepseek-v4-flash,deepseek-v4-pro,flash_pro_abs_diff,flash_abs_error,pro_abs_error,best_abs_error,worst_abs_error,mean_ai_score,mean_ai_abs_error,mean_ai_diff
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1517,S055,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1522,S013,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1524,S017,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1525,S038,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1528,S077,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1529,S029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1533,S073,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1534,S070,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1540,S111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1542,S103,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1543,S083,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1546,S063,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1553,S123,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1561,S120,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1565,S044,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1567,S080,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1569,S125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1576,S088,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1581,S121,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1584,S021,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1588,S053,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1592,S049,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1598,S026,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1599,S048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1604,S034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1623,S079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1630,S016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1632,S076,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1634,S115,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1636,S045,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1640,S025,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1642,S065,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1646,S106,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1658,S100,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1674,S104,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1706,S056,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1718,S092,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1721,S002,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1739,S047,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1748,S058,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1781,S059,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1788,S057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1962,S091,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,1979,S062,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2031,S099,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2110,S067,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2141,S046,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2165,S112,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2231,S031,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2437,S074,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2512,S110,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2733,S066,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,2902,S061,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,3407,S005,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,4251,S042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,4256,S032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,4696,S014,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,5349,S084,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,5385,S072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,6076,S019,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7b0b8919-6a25-48de-a6be-753fadfcb0c5,0,2.0,6538,S095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2346,S038,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2587,S089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2829,S020,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2846,S030,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2885,S125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2899,S015,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,2974,S022,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3110,S093,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3189,S121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3368,S087,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3427,S077,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3445,S075,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3471,S004,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3530,S085,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.5,0.5,-0.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3559,S044,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3562,S035,3.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,1.5,1.5,-1.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3569,S048,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3596,S114,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3621,S061,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3718,S019,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3741,S098,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3753,S014,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3768,S045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3780,S092,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3866,S012,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3905,S047,3.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,-2.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,3967,S100,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4032,S029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4115,S050,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4148,S059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4196,S090,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4349,S113,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4383,S013,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4396,S058,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,-0.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4417,S026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4424,S080,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4475,S111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4505,S053,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4560,S109,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4566,S108,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4603,S010,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4604,S051,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4666,S091,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4689,S003,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4714,S074,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,3.5,0.5,-0.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4764,S063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,4906,S103,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5011,S071,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5149,S006,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5361,S027,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5502,S024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5662,S018,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5742,S041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5839,S049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5841,S008,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5889,S110,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5915,S106,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5977,S101,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,5994,S081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6048,S126,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6049,S007,4.0,0.0,1.0,1.0,4.0,3.0,3.0,4.0,0.5,3.5,-3.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6079,S069,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6114,S028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6126,S037,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6136,S039,3.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,0.5,2.5,-2.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6140,S057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6147,S117,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6148,S115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6168,S009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6173,S017,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6196,S078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6223,S096,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6272,S065,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6297,S072,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6312,S116,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,-2.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6350,S062,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6369,S099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6424,S067,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6432,S060,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6443,S043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6447,S034,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6466,S005,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6474,S046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6534,S068,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6584,S104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6605,S076,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6613,S021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6617,S122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6623,S002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6634,S084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6729,S070,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,-0.5
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6732,S016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6743,S112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6744,S079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7cc6d0c4-5832-45da-887f-502a70a914bf,13,4.0,6745,S031,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2072,S011,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2077,S005,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2275,S038,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2440,S041,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2558,S089,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2572,S122,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2690,S125,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.5,0.5,-0.5
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2727,S109,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2777,S024,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2793,S020,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
90fd763a-b0e8-4296-986b-e2b18af93a4a,12,2.0,2799,S111,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
