question_id,question_label,question_order,max_score,model_id,model_label,exam_answer_id,username,answer_text,model_score,model_reason,human_score,human_feedback,subject_id,diff,abs_error,squared_error,exact_match,within_0_5,within_1
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12832,S015,"Cache coherence problem: A cache line may exist in multiple caches. If the cache line is modified (i.e. dirty), we must ensure all the caches has the same copies. If a CPU wants to write a cached word, it has 2 choice:
1. Invalid all other cache lines. Those which own this cache line need to refill the cache line again when they need it.
2. Broadcast the modification to all the caches, and modify the cache line in the cache.",1.0,有提到多 cache 與一致性，但主要在講 invalidate/broadcast，未完整對應 clean/dirty 規則。,2.0,,S015,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),14988,S054,"當寫入新的 cached word時，其他CPU的Cached word也要變動
規則是：如果cached word is 未修改過的，可以直接discard;如果是dirty，可以在修改前傳回給CPU或傳給writer
",2.0,有抓到 cache coherence 與 clean/dirty 副本的處理方式。,1.0,clean/dirty 有提到，但 dirty 的處理過於簡略,S054,1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13596,S117,"需要保持cache資料的一致性以及被修改的順序。如果需要write a cache line, 需要先去檢查有沒有其他processor存了這個cache line，如果別的processor存的是乾淨未修改過的cache line,直接標為invalid, 如果是有修改過的cache line(dirty), 需要先寫回memory, 然後更新到目前要執行寫入的cpu的cache，才能執行write。",2.0,有說明多處理器快取一致性，並完整提到 clean 直接 invalid、dirty 需先 write-back 再寫入。,2.0,,S117,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13138,S093,"在multiprocessor中如果在不同processor的相同cache block中，如果所持有的資料理論上要相同，但是因為其中有一個已經write了，導致資料的不一致，這就是cache coherence。
basic rules 就是當一個word要被寫時，會先把其他processor中的相同位置改成無效後，再改目前的processor中的資料，並將改完的資料標記為dirty",1.0,有提到多處理器共享資料會不一致，但主要寫成先把其他副本改無效，未完整說明 dirty 的處理。,2.0,,S093,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12657,S012,"when a core want to write a word that there are more than one core has a cache line of it, it has to notify those cores to maintain the coherence. it is the cache coherence problem. Then the cores being notified, if the cache line is not dirty, the core should just drop the cache line. If the cache line is dirty, it should either write the modify cache line back into memory firstly before the core who wants to write a word to maintance coherence or directly send the modified cache line to the core who wants to write a word.",2.0,有說明需通知其他 core 維持一致性，且完整提到 clean 丟棄、dirty write-back 或轉給 writer。,2.0,,S012,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12818,S108,"當一個資料被儲存在多個處理器的 cache 中，此資料被修改時，需要所有的 cache 皆被修改，若只有改到某部分的 cache 而非全部，會導致不同的處理器之間資料不對齊。
當 cache word 被修改時，一個系統需要廣播給所有處理器，使得擁有此 cache word 的處理器同樣修改 (或直接使他失效) 此 cache word。",1.0,有描述共享資料更新與廣播，但規則只寫到修改或失效，未完整提到 dirty 的處理。,2.0,,S108,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12589,S099,"在 MP 系統中要修改某資料，且該資料存在於多台機器的 cache，會遵循以下的方式：
1. 若該機器上的 cache 是 clean 的，則可以直接丟棄
2. 若該機器上的 cache 是 dirty 的，則須先將其 write-back 回主記憶體，或是傳送給要寫入他的 CPU．",2.0,有說明多份快取副本的一致性問題，且完整提到 clean 丟棄、dirty write-back 或轉送。,2.0,,S099,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12638,S070,"不同cpu他們cache的相同data因有人寫入不同步
寫了就要作廢其他CPU 的那個cached word，之後看要直接寫回memory或是發送給其他CPU",1.0,有提到不同 CPU cache 不同步與寫入後作廢，但未說明 clean/dirty 的基本規則。,1.0,只提到不同步與作廢，未完整說明 clean/dirty 規則,S070,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13788,S080,"when the write resquest happen on the data which is accessd by one more cache.
if the copy is clean which means it hasn't been modify, then the old copy can be disgarded and change to the new version.
if the copy has been modify, then it need to be sent to the memory before the write request continue to processed, or it can directly send to the writer.",2.0,有說明寫入共享快取時需通知其他 cache，且 clean 丟棄、dirty write-back/轉送都寫到。,2.0,,S080,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11705,S003,"When a CPU wants to write a word that is in more than one cache, the system needs to inform all caches of the writing request. Like when its clean can just throw it or when its dirty we have to take other steps. These rules for dealing cache consistency are cache coherence protocol.",1.0,有提到通知所有 cache 與 clean/dirty，但敘述較簡略，未完整交代規則。,1.0,只提到通知與一致性，未完整說明 clean/dirty 規則,S003,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13204,S035,"Cache Coherence problem : when a CPU wants to write a cached word that has many copied in other caches, then the writing operation must inform all the other copies. If the copy is clean, just discard it, if the copy is dirty, it should be written back to memory or update the information to the cache that will be written. This prevent the data inconsistency. ",2.0,有明確說明寫入時需通知其他副本，且 clean 丟棄、dirty write-back 或轉送。,2.0,,S035,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),14811,S037,"The cpu desired to write must broadcast other cpu who has the cache copy. If one cpu has the clean copy, just discard it. If cpu has dirty copy, it must write back the word before the desired cpu write.",2.0,有提到廣播其他 CPU，並寫出 clean 丟棄、dirty 需先寫回的規則。,2.0,,S037,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13024,S097,"There are several levels of cache (l1, l2, ...), some of them can be accessed by several cpus. This introduces cache coherence problem, because some cache may have stale data which other cpu may need to access.

when CPU wants to write a word to the cache, it has to check the data located in the address the CPU wants to write to.
If that data is clean (nothing was written to the address), then CPU can directly write to it without additional work.
If that data is dirty (it was written and not saved to the memory yet), then CPU should write this data to the higher level cache or memory and mark the same data on other lower level caches as invalid.
",1.0,有提到多層 cache 與一致性，但 clean/dirty 的處理與題目寫入規則不夠精準。,2.0,,S097,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11912,S013,"When CPU want a word that many caches have, the ""read"" and ""write"" should be considered because of the consistency of the cache. When CPU uses ""read"", each cache for the word should be ""read-only""; When CPU uses ""write"", the dirty bit should be noticed. If the bit in other caches is clean, CPU directly writes, and then discard the word in other caches. If not, the cache in the CPU takes the copy from the cache's word with the dirty bit, and then CPU use ""write"".",1.0,有提到 dirty bit 與 discard/write 的概念，但把 read/write 與流程混在一起，作答不夠完整。,1.0,有提到 clean/dirty，但把讀寫情境混在一起，表達不完整,S013,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13493,S040,"Cache Coherence: a data may cached by multiple processor, how to make sure the cache always be the same with real data.
If a CPU wants to write a cached work, it should notify all other CPU who has the same cache. and mark it as faild.",1.0,有提到多 CPU cache 一致性與標記失效，但未完整說明 clean/dirty 的基本寫入規則。,1.0,有提到通知其他 CPU，但未說明 clean/dirty 的基本規則,S040,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11571,S124,"If CPU A wants to write a cached word, it notifies all other CPUs 
- if CPU B has a clean copy, it discards it
- if CPU B has a dirty copy, either it sends the dirty copy to all other CPUs before CPU A's write instruction is executed, or it sends the dirty copy to CPU A before it sends the write instruction 

When a CPU wants to write a cached word, it needs to invalidate all other copies of this word that other CPUs may hold ",2.0,有完整說明通知其他 CPU，clean 丟棄、dirty write-back 或轉給 writer。,2.0,,S124,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13796,S121,"Cache coherence problem : When a cpu wants to write on a data which is located on several sites.
Cache coherence protocol : When a cpu wants to write on a data, it informs all the caches of this actions.
- if the data is not stored elsewhere, the cpu write on the data.
- if the date is stored on another cache : 
----- if the data is not dirty then it is discard
----- if the data is dirty then it is sent to the memory or directly to the writer.
- after the cpu has written, it send the new version to the other caches.",2.0,有說明 cache coherence 與寫入時通知所有 cache，且 clean/dirty 處理完整。,2.0,,S121,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),15150,S068,"Problem: 一段資料區間被複製成好幾份存放於不同 cpu 的快取，當一個或是多個 cpu 嘗試寫入快取時造成這些快取之間資料不同步
Rules: 在寫入之前必須通知其他 cache 標示該資料區間無效化，寫入後可以用某種方式同步，比方說 boardcase",1.0,有提到多份快取資料不同步與寫入前 invalidation，但未完整描述 dirty copy 的處理。,1.0,有提到 invalidation 與同步，但缺少 clean/dirty 的完整規則,S068,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12595,S102,"Cache coherence是指如果同時有多個cache存有相同資料，那其中一個修改的話，其他cache裡的資料就會沒有被改到。
Cache coherence portocol是如果現在有人要讀寫了，那其他的cache中，如果沒有更改過的話，會直接丟掉，如果有更改過了，會寫入memory",2.0,有說明多 cache 共享資料時的 coherence 問題，且提到 clean 丟棄、dirty write-back。,1.0,有提到一致性與 dirty write-back，但 clean/通知規則不完整,S102,1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12823,S034,"當CPU在各自的cache中有相同的記憶體資料時，某個CPU想要write，system會通知其他人:
1. 如果手中資料是clean copy，就直接丟掉。
2. 如果手中資料是dirty copy，就要回傳給memory或直接傳給想要write的人。
",2.0,有提到寫入時通知其他人，且 clean 丟棄、dirty 需回傳 memory 或 writer。,2.0,,S034,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11809,S084,當一個CPU想要write一個資料，而這個資料在很多cache上都有副本，系統會廣播這個write request，如果cache手上的資料是乾淨的，會直接丟掉；如果是髒的(修改過沒寫回記憶體)，就要馬上寫回記憶體或把這份資料傳給下一個有寫入需求的人，這樣的機制為cache coherence protocol，為了維持cache consistence。,2.0,有完整說明廣播 write request，clean 丟棄、dirty write-back 或轉給下一位 writer。,2.0,,S084,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13111,S079,"cache coherence problem happens when a cache is shared among multiple CPU. When writing a cached word, we need to make sure that there is no other CPU have access to this cache, or otherwise problems will happen.

If the CPU has clean cache, then it can just discard this. If the CPU has dirty cache, it can either save this to memory or pass this to other cache before the writing request, This procedure to deal with cache coherence problem is called cache coherence procedure.",1.0,有提到共享 cache 會有同步問題，但對寫入規則與 dirty/clean 說明較不完整。,2.0,,S079,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),14460,S122,可以降低快取容量,0.0,內容與題目無關。,0.0,與題目無關,S122,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12840,S086,"Cache Coherence problem is when multiple CPUs caching shared data, if a CPU modify the data, then other CPU's cache data become old data. So it need Cache Coherence protocol to maintain consistency.",1.0,有說到多 CPU cache 與一致性，但未回答題目要求的寫入規則細節。,1.0,只有描述不一致現象與 protocol，未說明具體規則,S086,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13661,S052,"Cache coherence problem occurs when 需要改一個cache中cache line的內容時，但這個cache line同時存在在其他cache中，這些cache中內容的一致性就會出現問題。
根據Cache coherence protocol，如果其他cache的該內容是clean copy，就直接捨棄掉該copy；而如果其他cache的該內容是已被修改過的dirty copy，那就需要把修改過的內容先寫回memory，或者是直接把修改過的內容轉送給下一個想修改內容的writer。",2.0,有明確描述 cache coherence 問題與 clean/dirty copy 的處理。,2.0,,S052,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),15949,S123,"If the shared resources changes in a cache, the shared resources in the whole system needs to be changed.",0.0,過於抽象，只說共享資源改變，未回答 cache coherence 與寫入規則。,0.0,過於籠統，未回答 cache coherence 的寫入規則,S123,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12437,S027,"同一份資料存在多個cpu,某一個cpu修改後，其他cpu可能看到舊資料，所以需要協定讓所有cpu cache 保持一致",1.0,有說到同一份資料多 CPU 修改會看到舊資料，已抓到不一致概念，但未說明 clean/dirty 規則。,1.0,只提到會不同步，未說明寫入時的處理規則,S027,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12049,S081,"in cache coherence problem when all the cpus has a value of cache and only one of the cpu rewrites the cache data making the same cache inconsistent everywhere. to fix this we have to clear out the updated cache and write the old cache
for example
cpu A has X=10
but cpu B still has X=5 ",0.0,內容混亂，未正確說明 cache coherence 的基本規則。,1.0,只描述不一致與例子，未完整說出寫入時的處理規則,S081,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13330,S008,"Cache Coherence problem means when there are multiple copies appears in different caches, it is necessary to maintain the consistency among different caches.
The basic rules for maintaining the cache coherence is when a cache line appears in many caches, when a CPU want to write to that specific cache line, it will inform all the caches that have that specific cache. For each processor that has the specific cache line:
  1. If the cache line is clean, just discard that cache line.
  2. If the cache line is dirty, the cache line need to be written back to the memory first or send to the processor that want to write the cache line.",2.0,有完整說明多 cache 一致性問題與 clean/dirty 的處理規則。,2.0,,S008,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13055,S078,"When CPU write cache, the cache from other CPU will not modify. when a cache been modify, other CPU cache have to remove.",0.0,過於簡略，只說其他 CPU cache 不修改與移除，未回答完整規則。,1.0,只說其他 CPU 的 cache 需移除，未完整說明 cache coherence 流程,S078,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12553,S087,"當cpu想要寫入一個存在多個cache的資料時，系統會通知這些cache:如果這個cache存放的是""乾淨""的副本，則直接丟棄，如果存放的是""髒""的副本，則直接write back或是傳給要寫入的cpu",2.0,有完整說明通知其他 cache，clean 丟棄、dirty write-back 或轉送。,2.0,,S087,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11970,S022,"If a processor want to write a cache word to a block that more than 1 cache has, we must inform all the caches that has the block. If the block has a clean bit, we just discard it. If the block has a ""dirty""(modified) bit, we must write it to the memory before the processor which want to write to the block access it from the memory.",2.0,有提到通知所有 cache、clean 丟棄、dirty 寫回 memory 後再寫入。,2.0,,S022,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13522,S110,"when process wants to write a memory in more than one cache, need to maintain cache with right data
if the cache is clean, write and discard other cache copied
if the cache is dirty, save to the memory before write operation",1.0,有抓到寫入時需維持一致性與 clean 直接處理，但 dirty 規則較不完整。,2.0,,S110,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13624,S082,"Cache Coherence problem: the same data in the caches of different processors may have different value at some timesteps which violates the coherence.
To avoid the issue, a system must follow cache coherence protocal. Everytime a CPU wants to write a cached word, it need to check all the processors which have the same cached word whether the data is clean or dirty(modified). If clean, drop it directly. If dirty, write back to the memory and then executing the writing.",2.0,有明確說明多 cache 一致性問題與 clean/dirty 的處理方式。,2.0,,S082,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13265,S105,Wait until the other copies are released. Lock the word to prevent copies until write back to disk/main memory.,0.0,內容與題目要求不符，偏向鎖與磁碟/主記憶體。,0.0,內容與題意不符,S105,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11890,S111,"當一個processor想要使用一個資源時，若這個資源同時存在於其他cache當中，則會有幾種情形。
1. 若未修改則可以直接丟棄
2. 若以修改則可以選擇將其傳回memory或是直接傳給要使用的processor",1.0,有提到 clean 與 dirty 的處理方向，但未清楚說明 cache coherence 問題本身。,1.0,只描述部分情境，未完整說明 write request 與 dirty 處理,S111,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12687,S085,"當CPU wants to write a cached word且存在多筆副本時，會有快取一致性問題，
需通知所有副本，若有乾淨副本，直接捨棄；若有髒副本，需先同步回系統。",2.0,有提到多副本寫入的 coherence 問題，且 clean 丟棄、dirty 同步回系統。,1.0,有抓到通知副本與 dirty/clean，但回寫流程描述不完整,S085,1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12762,S004,當某個CPU要write一個同時存在多個cache的word時，系統需要通知大家這write request。若某個cache他持有的是clean copy，則直接丟棄副本即可，若某個cache他持有的是dirty copy，需要先把這被修改過的copy寫回memory，才能繼續執行請求或直接把被修改的copy傳給要寫入的CPU,2.0,有完整說明 write request、clean 丟棄與 dirty write-back/轉送。,2.0,,S004,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12509,S046,"當多個cache存取同一資源時，它會通知所有cache，
當clean copy時，他會直接丟掉；
而當 dirty (modify) copy時，它會覆寫或轉交。",1.0,有提到通知所有 cache 與 clean/dirty，但 dirty 的說法較模糊。,1.0,有提到通知與 clean/dirty，但處理方式太簡略,S046,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),11759,S005,"When one cpu want write, the other check if the caches are dirty(been written), if clean just discard them, if dirty then need to write back to memory and tell the cpu",2.0,有說明 clean 丟棄、dirty write-back 並維持一致性。,2.0,,S005,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),15172,S014,"CPU wants to write a cached word:通知其他cache要寫
如果有data 1.clean:直接消除 2.dirty:寫之前先寫回memory或直接傳給要寫的cache",2.0,有明確描述通知其他 cache，以及 clean/dirty 的處理規則。,2.0,,S014,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12569,S107,"If cpu wants to write a word which is in more than one cache, it should inform all other caches .
If the cache is clear, cpu can discard it.
If the cache is dirty(modified),  cpu should send it back to memory before the write proceed or send it to the writer directly.",2.0,有完整說明通知其他 cache，clean 丟棄、dirty write-back 或轉給 writer。,2.0,,S107,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13562,S126,"Cache Coherence 就是其中一個cache有改值的話所有cache都要修改
clean cache 可以直接刪除
dirty cache 要先複製在進行刪除",1.0,有提到 cache coherence 與 clean/dirty，但把 dirty 寫成複製後刪除，表述不夠正確。,1.0,有提到一致性與 clean/dirty，但把 dirty 說成所有 cache 都要修改，描述不精確,S126,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),15640,S017,"當一個CPU想要寫一個在多個cache裡存在的cache word時，他必須通知所有持有該cache word的cache。

對於其他持有該cache word的人，如果你有一個clean copy，那直接discard就可以了
如果你有的是一個modified copy，那在write operation實施以前，你必須先把該modified copy傳回memory，或是直接把它回傳給writer",2.0,有完整說明多 cache 寫入時的通知機制與 clean/dirty 規則。,2.0,,S017,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13062,S115,"Cache coherence occurs when a CPU wants to write a word that is already stored in other caches, where the data can be either clean or dirty
Clean: Issues the data to be removed
Dirty: Before writing this dirty data needs to be stored and accessed again, or directly forwarded to the CPU that will write the data ",1.0,有抓到 clean/dirty 與寫入共享資料的概念，但表述不夠精準完整。,2.0,,S115,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12381,S089,Cache Coherence problem是指不同Process的不同變數存在同個CPU導致變動其中幾個變數時也動到另外幾個，而CPU如果要write cached word的話，Clean Copy(沒有變動)可以直接Discard，Dirty copy(有變動)的話要回去Memory裡,1.0,有提到同一資料在多處導致一致性問題，並寫到 clean/dirty，但整體敘述偏混亂。,0.0,把題意混成不同 process/變數，與 cache coherence 不符,S089,1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12710,S009,"Cache coherence is a system wants to copy a message to a cache and it will have to check the cache space.
If the cache is clean, just discard the copy
If the cache is dirty, it should copy the message and send to other cache",0.0,概念錯誤，未正確說明 cache coherence 與寫入規則。,0.0,與題意不符，描述成寫入 cache 空間的檢查,S009,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13346,S094,"當多個CPU都有同一個memory cache copies，如果有某個CPU要使用該cache，那必須要通知其他CPU，以免在更新時拿到未更新的檔案
如果該cache是clean ->discard
如果該cache是dirty -> transfer to writer 、write back memory
",2.0,有說明多 CPU cache 副本寫入時需通知其他 CPU，且 clean 丟棄、dirty write-back/轉送。,2.0,,S094,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13467,S066,"當CPU要讀取在cache裡有副本的內容時，會向所有持有該副本的cache詢問:
1. 若持有的副本未修改，直接丟棄
2. 若持有的副本已修改，將已修改副本交出",0.0,內容在講讀取，未回答題目要求的寫入規則。,1.0,把題目寫成 read 情境，雖有提到 clean/dirty，但不完全對題,S066,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12630,S041,當多個cache存有同一塊memory block，若有一個CPU要對cache做寫入的話，系統要確保其他cache所看到的資料是一致的,1.0,有提到多 cache 同一 block 的一致性，但未說明 clean/dirty 的處理。,1.0,只有說要維持一致性，未完整說明 write request 與 clean/dirty 規則,S041,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),15623,S031,當CPU想要寫入cached word，需要通知所有快取，若有多個快取，則要看其他快取是否被修改過，若沒被修改過，則可以直接丟棄副本；若有修改過(dirty)，則需傳回，或直接給CPU的快取，再做進一步的寫入操作，以保持快取一致性。,2.0,有完整回答寫入時需通知所有快取，並說明 clean 與 dirty 的處理。,2.0,,S031,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12446,S116,"這個問題指的是當CPU想要更改cache中的資料時 其他使用相同資料的CPU也必須也要更改資料來維持一致性
RULE:
如果其他CPU的資料是clean未被修改過的 就直接只要直接DISCARD他們自己那一份就好
而若資料是DIRTY的修改過的 就需要先把修改過的寫回CACHE 再讓要更改資料的CPU做修改",1.0,有說到修改同資料需維持一致性，但 dirty 的處理與完整流程不夠清楚。,2.0,,S116,-1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13374,S059,"1. Cache Coherence problem: 不同cache 會存取相同資料, 所以當要修改某個cache中的資料時 剩下的cache 內的資料會變成舊資料, 最終會形成資料不同步的情形
2. Cache Coherence protocol: 
當我要改cache 內的資料之前,先通知其他有這些資料的cache
去檢查:
 1. clean copy: 可以直接discard
 2. dirty copy: 需要先將舊的data copy 丟回去back memory 或者回傳給當初寫這個data copy的writer.完成後才可以修改資料
以上是cache coherence protocol",2.0,有完整說明 cache coherence 問題與 clean/dirty copy 的處理規則。,2.0,,S059,0.0,0.0,0.0,True,True,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),12523,S064,"當多個CPU擁有相同的副本時，其中一個CPU要使用時須通知其他CPU
if copy clean,可直接捨棄
if copy dirty,需先回傳給寫入者",2.0,有說明多 CPU 擁有相同副本時的寫入協定，clean 丟棄、dirty 回傳寫入者。,1.0,有 clean/dirty 與通知概念，但 dirty 的處理過於簡略,S064,1.0,1.0,1.0,False,False,True
a89c0767-a955-4b8d-927f-d01e3d954cc0,Q14 Explain coherence,14,2.0,openai-mini,OpenAI Mini (low),13498,S101,"當多的 CPU caches 中有同樣資料時， 可能發生快取不一致的問題。
系統在CPU寫入前要確認其他 CPU caches 的 word 是 clean or dirty ， clean 可直接刪除， dirty 要先寫入或把資料交給現在要寫入的 CPU，來確保 Cache consistency。",2.0,有明確說明多 CPU cache 一致性問題，以及 clean/dirty 的處理方式。,2.0,,S101,0.0,0.0,0.0,True,True,True
