question_id,question_order,max_score,exam_answer_id,subject_id,human_score,deepseek-v4-flash,deepseek-v4-pro,flash_pro_abs_diff,flash_abs_error,pro_abs_error,mean_ai_score,mean_ai_abs_error,worst_abs_error
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12729,S035,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12733,S013,1.5,0.0,1.0,1.0,1.5,0.5,0.5,1.0,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12734,S100,1.5,1.0,2.0,1.0,0.5,0.5,1.5,0.0,0.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12754,S126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12857,S115,2.0,0.0,1.0,1.0,2.0,1.0,0.5,1.5,2.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12858,S082,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12885,S039,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12893,S059,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12895,S117,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12924,S064,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12988,S110,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,12992,S040,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13069,S121,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13109,S038,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13115,S123,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13124,S076,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13129,S052,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13137,S066,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13144,S104,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13203,S056,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13228,S058,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13360,S128,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13408,S029,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13418,S044,2.0,1.0,2.0,1.0,1.0,0.0,1.5,0.5,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13558,S037,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13673,S087,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,13891,S081,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14120,S118,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14504,S022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14544,S002,1.0,1.0,2.0,1.0,0.0,1.0,1.5,0.5,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14689,S120,1.5,0.0,1.0,1.0,1.5,0.5,0.5,1.0,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14892,S017,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,14938,S083,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15003,S107,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15043,S042,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15105,S031,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15330,S010,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15401,S012,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15837,S054,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,15906,S079,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,16101,S080,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,16160,S122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,16164,S016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a94192ac-fcd6-4d22-a85f-0650a6e3d742,10,2.0,16204,S068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,10909,S021,2.0,2.0,1.0,1.0,0.0,1.0,1.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11010,S084,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11039,S003,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11071,S005,3.0,2.0,1.5,0.5,1.0,1.5,1.75,1.25,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11079,S020,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11091,S125,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11134,S116,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11135,S114,3.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11140,S111,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11143,S051,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11147,S048,3.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11157,S113,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11159,S012,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11172,S075,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11173,S108,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11183,S103,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11193,S106,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11201,S120,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11208,S049,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11209,S042,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11212,S024,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11215,S006,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11220,S085,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11239,S043,3.0,2.0,1.5,0.5,1.0,1.5,1.75,1.25,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11245,S019,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11250,S099,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11256,S030,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11260,S119,3.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11268,S093,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11269,S092,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11270,S027,3.0,1.0,2.0,1.0,2.0,1.0,1.5,1.5,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11271,S102,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11274,S079,3.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11282,S046,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11283,S055,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11285,S033,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11289,S004,2.5,2.0,2.0,0.0,0.5,0.5,2.0,0.5,0.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11293,S018,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11294,S088,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11300,S029,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11301,S007,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11304,S086,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11309,S060,3.0,2.0,1.5,0.5,1.0,1.5,1.75,1.25,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11311,S050,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11318,S036,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11321,S065,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11325,S070,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11326,S107,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11335,S015,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11337,S095,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11343,S080,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11347,S047,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11348,S009,1.5,1.0,0.5,0.5,0.5,1.0,0.75,0.75,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11350,S101,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11352,S045,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11354,S062,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11355,S117,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11357,S023,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11364,S010,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11381,S091,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11384,S069,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11385,S082,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11397,S053,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11405,S035,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11406,S089,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11433,S073,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11436,S067,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11441,S112,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11472,S040,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11478,S090,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11485,S052,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11487,S126,3.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11495,S121,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11513,S057,2.5,1.0,0.5,0.5,1.5,2.0,0.75,1.75,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11514,S072,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11515,S071,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11519,S077,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11532,S094,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11533,S063,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11554,S008,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11588,S097,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11598,S098,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11606,S059,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11609,S123,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11617,S064,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11717,S037,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11815,S058,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11947,S044,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11954,S076,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,11957,S066,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12203,S056,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12241,S110,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12246,S124,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12355,S081,2.0,1.0,0.5,0.5,1.0,1.5,0.75,1.25,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12447,S115,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12462,S038,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12656,S128,1.5,0.0,0.0,0.0,1.5,1.5,0.0,1.5,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12861,S017,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,12974,S016,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13010,S109,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13075,S100,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13084,S031,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13171,S041,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13357,S087,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13634,S002,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,13738,S068,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,14402,S013,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,14867,S034,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,15132,S104,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,15233,S122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,15278,S105,1.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,15808,S014,3.0,3.0,1.5,1.5,0.0,1.5,2.25,0.75,1.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,16151,S074,3.0,2.0,1.0,1.0,1.0,2.0,1.5,1.5,2.0
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,16173,S054,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5
b8fea8c6-21b2-4e68-8da7-540504d18b30,3,3.0,16202,S083,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11063,S074,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11228,S124,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11258,S115,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11334,S084,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11338,S014,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11388,S005,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11425,S111,2.0,2.0,1.0,1.0,0.0,1.0,1.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11440,S114,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11572,S048,2.0,3.0,2.0,1.0,1.0,0.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11614,S125,1.0,2.0,1.0,1.0,1.0,0.0,1.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11637,S113,2.0,3.0,2.0,1.0,1.0,0.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11641,S020,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11654,S043,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11663,S060,1.0,2.0,1.0,1.0,1.0,0.0,1.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11701,S106,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11719,S051,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11736,S042,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11741,S103,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11755,S006,3.0,2.0,3.0,1.0,1.0,0.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11756,S012,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11775,S093,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11778,S027,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11780,S089,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11785,S046,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11788,S024,3.0,3.0,2.0,1.0,0.0,1.0,2.5,0.5,1.0
c0681a88-9d0b-4390-a509-4814a70e67fd,7,3.0,11790,S085,3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
